Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL
2000-09-19,25.196331024169922,8.561800003051758,,28.59375,,1.047699809074402,37.715614318847656,30.375,,51.33616638183594,39.78648376464844,7.5546207427978525,33.443347930908196,19.534034729003906,61.9375,5.463346481323242,6.707212448120117,17.245983123779293,26.96875,,,49.23783493041992,,3.0062558650970463,20.81926918029785
2000-09-20,24.557973861694336,8.647910118103027,,29.96875,,1.0899835824966428,38.91831970214844,29.6875,,50.42844772338867,39.294281005859375,7.664223194122314,32.58980178833008,19.141212463378906,60.625,5.392943382263184,6.504577159881593,17.213926315307614,27.25,,,50.62932205200195,,2.9736502170562744,20.181133270263672
2000-09-21,25.966121673583984,9.053860664367676,,30.75,,1.0899835824966428,38.7332878112793,23.9375,,50.02503204345703,38.14580154418945,7.672049522399902,29.796388626098636,19.105493545532227,58.625,5.364782810211182,6.464050769805907,17.181865692138672,26.875,,,51.16452407836914,,2.9280016422271733,21.29787254333496
2000-09-22,26.51060485839844,9.545915603637695,,30.71875,,1.0993798971176147,36.898399353027344,26.5,,52.54644775390625,37.16139602661133,7.867769718170166,31.03791046142578,19.35547637939453,56.25,5.392943382263184,6.362734317779541,16.50869369506836,29.0625,,,52.689796447753906,,2.9736502170562744,21.29787254333496
2000-09-25,27.03630256652832,9.447501182556152,,32.25,,1.0946818590164185,36.42039108276367,25.9375,,53.00031280517578,36.34105682373047,7.985197067260742,29.990375518798828,19.069782257080078,56.125,5.477428913116455,6.281678676605225,16.380475997924805,28.34375,,,53.46587371826172,,2.9801714420318604,21.058574676513672
2000-09-26,26.99875831604004,9.152266502380373,,30.71875,,1.0981998443603516,37.33013534545898,24.875,,53.90801620483398,34.864444732666016,8.267026901245117,28.05050277709961,18.89122772216797,57.375,5.322539806365967,6.058778762817383,16.252252578735348,26.25,,,54.0545768737793,,2.993213891983032,21.09845542907715
2000-09-27,27.017536163330078,9.201476097106934,,31.5,,0.9490374326705932,36.60542297363281,24.0,,55.78645324707031,34.29020309448242,8.196567535400389,28.55487060546875,19.141212463378906,50.5,5.322539806365967,6.382993698120117,16.861310958862305,26.59375,,,52.60954666137695,,3.0388615131378174,20.978809356689453
2000-09-28,27.52446556091309,9.18917179107666,,32.96875,,1.052397847175598,39.62368774414063,23.625,,55.16873168945313,35.766815185546875,8.086969375610353,29.767274856567386,20.265378952026367,48.875,5.463346481323242,6.605893135070801,17.438310623168945,27.4375,,,55.66014862060547,,3.032341480255127,22.13542366027832
2000-09-29,27.3742618560791,9.361393928527832,,34.0625,,1.1275691986083984,38.32759094238281,24.0,,55.28216934204102,37.366477966308594,8.094796180725098,30.37833976745605,20.696552276611328,52.51559829711914,5.407025337219238,6.545102119445801,17.598588943481445,28.5,,,55.66014862060547,,3.0665740966796875,22.175308227539066
2000-10-02,27.543231964111328,9.435202598571776,,32.75,,1.0430016517639158,40.24087524414063,23.25,,56.984130859375,36.669189453125,8.196567535400389,31.387081146240234,20.588756561279297,46.875,5.266215801239014,6.160095691680907,17.566534042358402,27.171875,,,55.606651306152344,,3.077988624572754,22.494382858276367
2000-10-03,28.23792266845703,9.496708869934082,,32.5,,1.0805871486663818,40.348899841308594,23.6875,,56.68157196044922,35.930885314941406,8.392284393310549,32.97777557373047,21.235519409179688,44.0,5.378863334655762,6.403257369995117,17.69249725341797,25.125,,,55.0714340209961,,3.08450984954834,21.497283935546875
2000-10-04,28.688533782958984,9.32448959350586,,31.5,,1.1181728839874268,39.00650024414063,24.5,,54.26101684570313,34.24918746948242,8.306166648864746,35.92637634277344,21.307382583618164,45.48429870605469,5.5196709632873535,6.585630416870117,18.049591064453125,24.921875,,,53.84051895141602,,2.993213891983032,22.015777587890625
2000-10-05,28.012622833251953,9.373696327209473,,31.75,,1.1275691986083984,36.661170959472656,23.5,,52.89944458007813,34.372241973876946,8.462742805480957,34.219287872314446,21.774492263793945,39.6875,5.71680212020874,6.646419048309326,18.049591064453125,26.140625,,,56.35589599609375,,3.032341480255127,22.015777587890625
2000-10-06,27.693439483642575,9.435202598571776,,35.0,,1.1181728839874268,36.44514846801758,22.0,,52.2438850402832,34.454280853271484,8.157428741455076,32.395828247070305,21.88228416442871,36.1875,5.463346481323242,7.092219352722168,18.21190071105957,26.6875,,,56.5699577331543,,3.0388615131378174,21.776479721069336
2000-10-09,27.562015533447266,9.385994911193848,,35.6875,,1.1087764501571655,36.95434188842773,22.375,,54.46272659301758,33.63393783569336,8.071310043334961,31.46467590332031,21.954151153564453,43.9375,5.561912536621094,7.0111613273620605,18.276836395263672,24.265625,,,55.5531120300293,,3.051903486251831,21.29787254333496
2000-10-10,27.975067138671875,9.656628608703613,,36.53120040893555,,1.0852853059768677,35.47307586669922,22.75,,55.9251594543457,32.97766494750977,7.91473913192749,30.76632881164551,22.026004791259766,41.75,5.547832489013672,6.869317054748535,18.1794376373291,24.515625,,,57.15869903564453,,3.1040740013122563,21.53717422485352
2000-10-11,28.012622833251953,9.939193725585938,,34.25,,1.0711907148361206,37.20120620727539,23.5,,52.54644775390625,32.15732192993164,7.8129682540893555,28.4384880065918,21.88228416442871,45.5625,4.7733893394470215,6.626157760620117,18.21190071105957,23.5,,,56.19533920288086,,3.1040740013122563,21.497283935546875
2000-10-12,27.299150466918945,9.877152442932127,,32.125,,1.0195106267929075,32.29453659057617,22.5625,,48.61302947998047,31.706132888793945,7.546792507171631,27.77892303466797,21.199586868286133,42.875,4.815632343292236,6.48431396484375,17.757421493530273,21.96875,,,53.89402770996094,,3.0975520610809326,20.340673446655273
2000-10-13,27.33671569824219,9.976418495178224,,31.875,,1.1181728839874268,35.827964782714844,21.875,,47.402748107910156,34.04410552978516,7.726848602294923,27.54614067077637,20.660614013671875,49.0,4.843792915344238,6.464050769805907,17.400323867797848,23.28125,,,54.48272705078125,,3.1366803646087646,20.619850158691406
2000-10-16,27.693439483642575,10.013646125793457,,33.625,,1.0993798971176147,35.01018524169922,20.375,,47.65489196777344,34.208175659179695,7.664223194122314,28.826452255249023,20.984006881713867,52.875,4.759308338165283,6.362734317779541,17.335395812988278,24.09375,,,54.53625106811523,,3.1562421321868896,20.978809356689453
2000-10-17,27.3742618560791,10.224588394165039,,31.875,,1.047699809074402,32.81915283203125,18.375,,47.55403137207031,32.15732192993164,7.5389647483825675,26.88658332824707,20.62468719482422,49.125,4.731146812438965,6.443785190582275,17.335395812988278,24.0,,,54.96440124511719,,3.169285774230957,20.061481475830078
2000-10-18,27.3742618560791,10.125322341918944,,31.8125,,1.0711907148361206,31.86250305175781,18.125,,43.67103958129883,31.33698463439941,7.4058775901794425,25.373483657836914,20.51689338684082,40.375,4.71706485748291,6.646419048309326,17.400323867797848,24.5,,,53.3052978515625,,3.1366803646087646,20.85915946960449
2000-10-19,26.735902786254886,9.678617477416992,,32.75,,1.0899835824966428,33.960948944091804,21.8125,,44.93174362182617,34.864444732666016,7.625075817108153,27.15816879272461,18.935911178588867,52.79679870605469,4.956439018249512,6.626157760620117,17.465246200561527,23.96875,,,53.84051895141602,,3.1562421321868896,22.294967651367188
2000-10-20,26.210186004638672,9.691020965576172,,32.5,,1.0852853059768677,34.578147888183594,22.125,,46.3437385559082,35.930885314941406,7.977369785308838,28.90405082702637,19.367088317871094,56.375,4.674823760986328,6.747737407684326,17.530179977416992,24.875,,,54.75033569335938,,3.1366803646087646,22.015777587890625
2000-10-23,26.97998046875,9.790298461914062,,33.5625,,1.122870922088623,34.70158004760742,21.875,,44.88132095336914,36.83325958251953,7.820796489715576,31.69746971130371,19.54673957824707,55.75,4.914196014404297,6.686947345733643,17.238006591796875,26.25,,,56.51647186279297,,3.169285774230957,21.696704864501953
2000-10-24,27.05508041381836,9.777884483337402,,35.75,,1.0711907148361206,33.37461471557617,20.1875,,44.32661437988281,36.83325958251953,7.828625202178955,29.83519554138184,20.87620735168457,53.0,4.914196014404297,6.8895835876464835,17.400323867797848,25.0,,,55.82071304321289,,3.1366803646087646,23.172407150268555
2000-10-25,27.073843002319336,10.212179183959961,,35.75,,1.0383032560348509,33.328338623046875,19.1875,,41.55304718017578,35.602752685546875,8.251367568969728,26.45981025695801,21.01993179321289,50.375,4.886035442352295,6.8895835876464835,17.36785888671875,23.859375,,,54.80384826660156,,3.077988624572754,23.49146842956543
2000-10-26,27.693439483642575,10.137730598449707,,35.0,,1.0383032560348509,35.76624298095703,20.3125,,41.14962005615234,34.782405853271484,8.149596214294434,27.31335258483887,20.588756561279297,49.0,5.026843547821045,7.071955680847168,17.36785888671875,24.984375,,,55.446083068847656,,3.0910303592681885,23.45158576965332
2000-10-27,28.08771133422852,10.26181697845459,,35.125,,1.0195106267929075,36.93890380859375,20.4375,,43.771888732910156,37.694618225097656,8.517544746398926,28.39968490600586,20.912145614624023,48.6875,5.547832489013672,7.2137980461120605,17.400323867797848,23.59375,,,54.10809707641602,,3.1990141868591313,23.770662307739254
2000-10-30,28.538311004638672,10.720928192138672,,30.0,,1.0899835824966428,34.3775634765625,20.25,,45.08303833007813,38.72003555297852,8.963777542114258,28.244489669799805,21.01993179321289,47.25,5.8716912269592285,7.598803997039795,17.400323867797848,23.75,,,54.26867294311523,,3.2800025939941406,25.52553558349609
2000-10-31,29.02648162841797,10.485169410705566,,29.0,,1.0383032560348509,37.556095123291016,22.625,,45.587318420410156,39.458343505859375,9.151660919189453,28.74885559082031,21.45111083984375,51.0,5.8435301780700675,7.517750740051269,17.595104217529297,25.84375,,,53.57290649414063,,3.2732541561126713,25.6850700378418
2000-11-01,28.57587432861328,10.497576713562012,,28.625,,1.0289068222045898,38.14242935180664,23.8125,,48.96602249145508,39.21224594116211,8.9168062210083,29.059240341186523,21.16365623474121,50.3125,6.040660381317139,6.990901470184326,17.465246200561527,25.8125,,,51.2715835571289,,3.3002490997314453,24.887414932250977
2000-11-02,28.519546508789066,10.62166690826416,,29.4375,,1.0195106267929075,39.90142440795898,23.75,,49.11730575561523,40.6888542175293,8.76805591583252,29.873992919921875,20.87620735168457,52.0625,5.970256805419923,6.8490562438964835,17.627573013305664,26.5,,,50.78987884521485,,3.2800025939941406,24.448686599731445
2000-11-03,28.50077247619629,10.47276210784912,,28.875,,0.9772267937660216,39.839698791503906,23.75,,49.419883728027344,41.75529861450195,8.760231018066406,29.059240341186523,20.660614013671875,53.9375,5.984337329864503,6.524841785430907,17.400323867797848,26.609375,,,50.68286895751953,,3.246259450912476,23.331939697265625
2000-11-06,29.25178337097168,10.447943687438963,,29.0,,1.0336050987243652,41.10494613647461,24.3125,,50.68059539794922,41.75529861450195,8.963777542114258,28.78766441345215,20.48096466064453,56.5,6.040660381317139,6.808531284332275,17.400323867797848,27.21875,,,51.21804428100586,,3.2665040493011475,23.611122131347656
2000-11-07,29.120346069335934,10.385900497436523,,27.625,,1.0336050987243652,40.6111946105957,22.5625,,51.790016174316406,39.74546813964844,8.799372673034668,28.51608085632324,20.696552276611328,57.75,5.942094802856445,6.970640659332275,17.595104217529297,27.40625,,,48.43504333496094,,3.2327589988708496,23.730770111083984
2000-11-08,29.23299789428711,10.42312717437744,,27.125,,1.0054159164428709,39.62368774414063,21.6875,,51.23530578613281,38.55597305297852,8.736742973327638,27.54614067077637,20.984006881713867,52.0,5.984337329864503,7.1530089378356925,17.91973304748535,27.421875,,,50.896949768066406,,3.205763339996338,24.40880584716797
2000-11-09,29.25178337097168,10.39830493927002,,27.28120040893555,,1.0148123502731323,41.07409286499024,21.0,,50.37802124023438,37.735633850097656,9.143831253051758,27.04177284240723,20.696552276611328,50.875,5.9280147552490225,7.071955680847168,18.56900787353516,24.71875,,,48.649131774902344,,3.2665040493011475,24.60821533203125
2000-11-10,28.538311004638672,10.435529708862305,,26.3125,,0.9525553584098816,38.23501205444336,20.0625,,49.72245407104492,36.792240142822266,9.065546035766602,24.48114776611328,19.906055450439453,49.125,5.829449653625487,6.8490562438964835,18.21190071105957,24.25,,,44.52812194824219,,3.327244758605957,24.32903289794922
2000-11-13,28.48200988769531,10.174957275390623,,24.125,,0.9302445650100708,35.581085205078125,21.3125,,47.201026916503906,35.684783935546875,8.791546821594237,24.40355491638184,19.762327194213867,45.875,6.111064434051514,6.970640659332275,18.43914794921875,21.578125,,,48.75615692138672,,3.360990285873413,24.448686599731445
2000-11-14,28.538311004638672,10.100503921508787,,28.26560020446777,,0.9772267937660216,40.30259704589844,21.75,,45.48646926879883,36.1769905090332,9.038874626159668,26.45981025695801,19.834190368652344,48.8125,6.125144481658936,7.0516905784606925,18.14698028564453,22.0625,,,48.43504333496094,,3.3474929332733154,24.927289962768555
2000-11-15,28.650978088378906,10.572029113769533,,31.6875,,0.9584338068962096,40.08658218383789,21.9375,,45.9907455444336,38.14580154418945,8.700603485107424,26.92538452148437,19.906055450439453,47.0625,6.29411506652832,7.173270225524902,18.374216079711914,22.75,,,48.84420776367188,,3.3407440185546875,24.60821533203125
2000-11-16,28.6321964263916,10.497576713562012,,29.25,,0.9678303003311156,40.24087524414063,20.5625,,46.39417266845703,37.94071960449219,8.747804641723633,25.83905601501465,19.0436954498291,42.0625,6.195549488067628,6.909847736358643,18.406681060791016,21.96875,,,48.09442901611328,,3.320496797561645,24.887414932250977
2000-11-17,28.838720321655273,10.348673820495604,,29.625,,0.9349427819252014,40.85805892944336,20.5625,,47.60445022583008,37.735633850097656,8.55900764465332,29.40840721130371,19.367088317871094,41.25,6.449004173278809,7.112480640411378,18.47161293029785,22.5625,,,47.66596984863281,,3.354241847991944,24.887414932250977
2000-11-20,28.425676345825195,10.460350036621094,,27.875,,0.8973571062088013,37.52523422241211,20.375,,46.29331588745117,37.12038040161133,8.535405158996582,27.70132827758789,19.18741798400879,37.5625,6.519407272338867,7.0516905784606925,18.56900787353516,18.0,,,46.16634750366211,,3.3879880905151367,24.48856544494629
2000-11-21,29.101600646972656,10.696118354797363,,28.98430061340332,,0.88796067237854,39.50025939941406,19.9375,,43.368465423583984,32.36240768432617,8.425267219543457,30.18436622619629,19.11556053161621,36.0625,6.533488750457764,7.112480640411378,18.633930206298828,19.265625,,,43.75629425048828,,3.40148401260376,24.24926567077637
2000-11-22,29.13961601257324,10.634072303771973,,26.625,,0.8362804651260376,35.70451736450195,19.625,,43.82232666015625,30.84478187561035,8.173534393310549,29.796388626098636,19.29521942138672,32.125,6.378599166870117,7.112480640411378,18.66638946533203,18.75,,,41.56041717529297,,3.40148401260376,24.368919372558594
2000-11-24,29.13961601257324,10.534804344177246,,27.5,,0.8550734519958496,37.46351623535156,20.8125,,45.08303833007813,32.40342330932617,8.267934799194336,31.619874954223636,19.40302276611328,35.0625,6.533488750457764,7.173270225524902,18.66638946533203,20.25,,,41.399749755859375,,3.3947358131408687,24.24926567077637
2000-11-27,30.185077667236328,10.5223970413208,,27.5,,0.8785644173622131,33.97638702392578,19.0,,45.63774108886719,33.30578994750977,8.425267219543457,31.348285675048828,19.40302276611328,35.25,6.4208412170410165,7.2137980461120605,18.6988582611084,21.515625,,,43.6491584777832,,3.3947358131408687,23.770662307739254
2000-11-28,30.07102394104004,10.869830131530762,,25.625,,0.9114516973495485,31.98591613769531,17.75,,44.93174362182617,31.82918930053711,8.739938735961914,31.46467590332031,19.223352432250977,30.375,6.29411506652832,6.990901470184326,18.6988582611084,20.25,,,42.63157653808594,,3.40148401260376,24.16010665893555
2000-11-29,30.45119667053223,11.068366050720217,,25.625,,0.8362804651260376,31.754497528076172,17.0625,,44.73003768920898,30.22952461242676,8.802872657775879,33.443347930908196,19.762327194213867,30.9375,6.336356163024902,7.2340641021728525,18.76378059387207,21.125,,,42.57802963256836,,3.414982557296753,24.52071189880371
2000-11-30,30.37516212463379,10.931869506835938,,23.3125,,0.779901921749115,31.291608810424805,15.25,,41.85560607910156,28.999011993408203,8.857938766479492,32.395828247070305,19.798263549804688,28.75,6.29411506652832,7.1530089378356925,18.95856094360352,20.953125,,,39.41814041137695,,3.4419777393341064,24.52071189880371
2000-12-01,30.29912757873535,10.497576713562012,,23.125,,0.906753659248352,33.235763549804695,15.4375,,41.70432662963867,31.17291259765625,8.77927303314209,32.900184631347656,20.229440689086914,27.0,6.29411506652832,7.456963062286378,18.926095962524414,21.515625,,,39.043251037597656,,3.4217319488525386,25.161760330200195
2000-12-04,31.9338321685791,10.733336448669434,,21.625,,0.845676839351654,33.6060791015625,15.375,,39.58633041381836,30.51664161682129,8.700603485107424,31.65866661071777,21.127721786499023,26.3125,6.125144481658936,7.477226257324219,18.828706741333008,19.21875,,,38.40055465698242,,3.448726892471313,25.1217098236084
2000-12-05,35.4693489074707,10.671293258666992,,23.6875,,0.8644697070121765,37.864688873291016,15.75,,39.13247299194336,33.10071563720703,8.747804641723633,34.18048858642578,21.01993179321289,37.5,6.4349236488342285,7.760910987854004,19.055946350097656,20.78125,,,38.56123733520508,,3.3069994449615483,26.68429756164551
2000-12-06,35.013153076171875,10.16254711151123,,24.25,,0.873866081237793,33.17404556274414,14.4375,,38.42647552490234,33.223766326904304,8.763542175292969,32.27942657470703,20.588756561279297,32.375,6.251871109008789,7.3556456565856925,18.6988582611084,19.296875,,,38.34699249267578,,3.2934997081756587,27.16510772705078
2000-12-07,34.88010025024414,10.137730598449707,,23.8125,,0.8597715497016907,31.1064510345459,14.5,,36.711910247802734,33.63393783569336,8.716339111328125,33.520938873291016,20.44503402709961,29.89060020446777,5.899853229522705,7.294856071472168,18.828706741333008,19.65625,,,37.06163024902344,,3.2934997081756587,27.20516967773437
2000-12-08,35.56441116333008,9.864745140075684,,23.875,,0.88796067237854,33.76036834716797,16.0625,,38.93076705932617,36.1769905090332,8.677006721496582,36.89631271362305,20.768409729003906,34.25,6.026579856872559,7.436697483062744,18.926095962524414,20.125,,,38.29342651367188,,3.40148401260376,28.206830978393555
2000-12-11,35.05117416381836,9.939193725585938,,23.25,,0.939640998840332,36.599456787109375,17.3125,,40.99832153320313,37.0793571472168,8.606204032897951,35.848777770996094,20.588756561279297,38.625,6.4912452697753915,7.456963062286378,18.66638946533203,21.640625,,,39.311031341552734,,3.320496797561645,28.16676521301269
2000-12-12,34.632999420166016,9.964011192321776,,21.625,,0.939640998840332,34.902183532714844,17.25,,40.292335510253906,33.756988525390625,8.795002937316895,35.53840637207031,20.912145614624023,39.4375,6.29411506652832,7.2137980461120605,18.828706741333008,20.859375,,,39.20389938354492,,3.253006935119629,27.44556427001953
2000-12-13,34.61397933959961,10.28663444519043,,21.75,,0.9678303003311156,32.680282592773445,16.75,,41.50260925292969,33.921051025390625,8.551136016845701,36.120365142822266,21.199586868286133,34.25,6.181468486785889,7.360602855682372,18.7313175201416,18.625,,,38.45410537719727,,3.2327589988708496,27.36541748046875
2000-12-14,33.75863265991211,9.554533004760742,,22.25,,0.939640998840332,28.298229217529297,16.5,,39.88890838623047,33.0596923828125,8.732071876525879,36.77992248535156,20.768409729003906,32.625,5.8716912269592285,7.401606559753418,18.6988582611084,17.703125,,,37.97210693359375,,3.1990141868591313,26.08330535888672
2000-12-15,34.11977005004883,9.29395580291748,,22.0625,,0.939640998840332,30.828712463378906,16.1875,,40.292335510253906,32.813587188720696,8.826469421386719,35.30561447143555,20.265378952026367,33.3125,5.829449653625487,7.135066032409668,18.86117172241211,16.84375,,,37.38295364379883,,3.192265748977661,25.60249900817871
2000-12-18,34.861095428466804,9.83992862701416,,25.5625,,0.939640998840332,31.38417816162109,15.25,,42.30947494506836,33.59292221069336,9.141141891479492,35.383201599121094,21.01993179321289,31.0,5.8012871742248535,7.29909086227417,19.023487091064453,16.125,,,39.25747299194336,,3.1855165958404537,26.60416603088379
2000-12-19,34.594982147216804,9.988828659057617,,23.6875,,0.9490374326705932,31.600200653076172,15.375,,42.76332473754883,31.46003341674805,9.101807594299316,35.42200088500977,21.774492263793945,28.0,5.829449653625487,7.586131572723389,18.99102020263672,16.765625,,,40.59639358520508,,3.1720192432403564,27.12503242492676
2000-12-20,34.347869873046875,9.691020965576172,,22.875,,1.052397847175598,28.267364501953125,14.5625,,42.51118087768555,31.50104904174805,9.023143768310547,32.58980178833008,21.343320846557614,23.9375,5.66048002243042,7.29909086227417,18.86117172241211,15.0,,,38.72189712524414,,3.192265748977661,26.24357032775879
2000-12-21,34.27184295654297,9.554533004760742,,24.625,,1.0430016517639158,29.53260803222656,13.6875,,40.746192932128906,32.11630630493164,8.88940715789795,31.89143943786621,22.169736862182614,21.1875,5.8435301780700675,7.545130729675293,19.99738883972168,14.28125,,,39.68592834472656,,3.2800025939941406,26.483966827392575
2000-12-22,34.29083251953125,9.405631065368652,,27.8125,,1.1040780544281006,32.43341064453125,14.3125,,42.359901428222656,34.618343353271484,8.842205047607422,33.947715759277344,22.924299240112305,23.5625,5.8716912269592285,7.463118553161621,19.93245887756348,15.589824676513672,,,41.1319694519043,,3.3069994449615483,26.524028778076172
2000-12-26,34.975154876708984,9.566938400268556,,25.0,,1.122870922088623,32.556854248046875,14.125,,45.0326042175293,34.618343353271484,8.802872657775879,33.210559844970696,23.49920082092285,23.8125,5.899853229522705,7.524624347686768,19.93245887756348,15.65625,,,42.31023788452149,,3.327244758605957,26.88461685180664
2000-12-27,36.24869918823242,9.641389846801758,,25.875,,1.1275691986083984,32.340824127197266,14.625,,45.13346862792969,34.864444732666016,8.983806610107422,34.723663330078125,24.21782684326172,24.9375,6.026579856872559,7.770662784576416,19.96492958068848,16.25,,,42.899356842041016,,3.374488353729248,27.96642875671387
2000-12-28,37.08506393432617,9.628982543945312,,25.25,,1.1181728839874268,30.42753601074219,14.3125,,45.28474426269531,37.735633850097656,9.054608345031738,34.335678100585945,24.15595626831055,23.875,6.392680168151856,8.365251541137695,19.96492958068848,17.375,,,44.720298767089844,,3.4554750919342037,27.84622573852539
2000-12-29,36.647865295410156,9.616578102111816,,24.25,,1.1369656324386597,28.73025703430176,13.8125,,44.67961883544922,36.01292037963867,9.086076736450195,33.98650360107422,23.686559677124023,21.0625,6.702458381652832,8.119213104248049,19.315658569335934,16.234375,,,43.86338806152344,,3.4419777393341064,27.92636489868164
2001-01-02,36.24869918823242,9.554533004760742,,22.5,,1.052397847175598,23.085205078125,14.375,,41.7547607421875,32.9366455078125,8.763542175292969,31.58107948303223,23.361587524414066,19.75,6.660214900970459,7.66814661026001,19.21318244934082,15.390625,,,41.399749755859375,,3.3474929332733154,26.28362464904785
2001-01-03,35.83051681518555,9.343589782714844,,24.625,,1.1322674751281738,28.61921691894531,16.25,,40.292335510253906,38.06377410888672,8.527538299560549,34.84004592895508,23.542131423950195,24.25,7.195285320281982,7.442615032196045,19.541616439819336,17.03125,,,41.23909759521485,,3.3137471675872803,26.12336158752441
2001-01-04,36.1916618347168,8.48740291595459,,22.625,,1.2356278896331787,26.550729751586914,16.6875,,40.19147491455078,38.06377410888672,8.197135925292969,36.159156799316406,23.86709403991699,20.875,7.659952163696289,7.729651927947997,20.06710433959961,14.90625,,,40.06084060668945,,3.1787688732147217,24.32036590576172
2001-01-05,34.84208297729492,8.537036895751951,,20.25,,1.2262314558029177,25.43930435180664,16.0,,41.45219421386719,36.99733352661133,8.102737426757812,34.18048858642578,23.578229904174805,19.4375,7.617708683013916,7.606636524200439,19.935733795166016,12.6875,,,39.95372772216797,,3.131525754928589,24.4005069732666
2001-01-08,35.05117416381836,8.450177192687987,,16.5,,1.2215334177017212,24.48224258422852,16.1875,,42.359901428222656,36.58716583251953,8.102737426757812,33.055370330810554,23.542131423950195,18.625,7.6317901611328125,7.64764404296875,19.935733795166016,10.921875,,,39.739479064941406,,3.1585214138031006,25.442241668701172
2001-01-09,34.499950408935554,8.636302947998049,,16.3125,,1.2215334177017212,24.605731964111328,16.75,,43.01546859741211,35.602752685546875,8.197135925292969,32.900184631347656,22.71164321899414,20.5625,6.969993114471436,7.422107696533202,19.90288734436035,11.75,,,40.06084060668945,,3.226011037826538,24.68097686767578
2001-01-10,34.157798767089844,8.533207893371582,,19.25,,1.3154973983764648,22.59899139404297,17.125,,42.259037017822266,35.27461242675781,8.275802612304688,34.335678100585945,22.81999015808105,22.125,6.955912590026856,7.7501564025878915,19.935733795166016,12.433574676513672,,,38.02566528320313,,3.3069994449615483,24.280309677124023
2001-01-11,34.10076141357422,8.432960510253906,,19.5625,,1.3154973983764648,23.74129295349121,18.1875,,41.04875564575195,36.792240142822266,8.134200096130371,35.73237991333008,21.989500045776367,24.5,6.801023006439209,7.442615032196045,19.935733795166016,12.65625,,,41.667564392089844,,3.253006935119629,23.398839950561523
2001-01-12,33.359447479248054,8.733692169189451,,19.75,,1.3483846187591553,24.914461135864254,17.8125,,42.46076202392578,36.7102165222168,7.7959327697753915,34.84004592895508,21.6284294128418,27.4375,6.730618953704834,7.545130729675293,19.77151107788086,13.734375,,,41.399749755859375,,3.226011037826538,22.39718246459961
2001-01-16,34.518951416015625,9.021890640258787,,21.5,,1.343686819076538,25.13057518005371,17.125,,41.20003128051758,36.669189453125,7.835267066955566,36.120365142822266,21.52011108398437,31.6875,6.758781909942628,7.64764404296875,19.837203979492188,15.375,,,43.06002807617188,,3.226011037826538,23.238582611083984
2001-01-17,33.454479217529304,8.871524810791016,,22.0,,1.3859703540802002,26.42723846435547,18.5,,41.70432662963867,38.02275466918945,7.7959327697753915,38.448204040527344,21.30345726013184,32.375,6.6461334228515625,7.606636524200439,19.87004852294922,13.6875,,,41.721107482910156,,3.2597565650939937,23.15844535827637
2001-01-18,33.150352478027344,9.034423828125,,22.0625,,1.3859703540802002,27.662153244018555,22.6875,,42.51118087768555,38.30986785888672,7.733002185821532,41.93997573852539,21.159034729003906,31.25,6.716538429260254,7.729651927947997,19.47593307495117,14.234375,,,40.757083892822266,,3.2934997081756587,22.67764663696289
2001-01-19,32.46606063842773,8.833930969238281,,20.9375,,1.3765740394592283,28.773578643798828,22.0,,42.91461181640625,37.53054428100586,7.1351261138916025,40.69845199584961,20.7618465423584,30.0,6.758781909942628,7.4836182594299325,19.443092346191406,14.0,,,41.88177108764648,,3.3137471675872803,22.276975631713867
2001-01-22,33.11233901977539,8.85899829864502,,19.4375,,1.3765740394592283,29.60715103149414,21.4375,,43.519752502441406,38.55597305297852,7.520594120025635,38.95256805419922,20.978496551513672,28.5,6.829184055328369,7.955187797546388,19.21318244934082,14.28125,,,40.54283905029297,,3.3069994449615483,23.759435653686523
2001-01-23,33.75863265991211,8.821406364440918,,19.125,,1.3906686305999756,29.360164642333984,22.3125,,45.587318420410156,40.1966438293457,7.835267066955566,38.95256805419922,20.978496551513672,32.125,7.251607894897461,7.955187797546388,19.31171989440918,17.84375,,,42.79224395751953,,3.3879880905151367,24.16010665893555
2001-01-24,32.58011245727539,8.671038627624513,,18.5,,1.3906686305999756,29.699766159057614,22.6875,,45.9907455444336,40.6888542175293,7.819526195526122,36.00396728515625,21.33956718444824,35.375,6.871426582336426,7.8321709632873535,19.21318244934082,17.9375,,,43.27425003051758,,3.4284789562225337,24.560775756835934
2001-01-25,33.302433013916016,9.147196769714355,,18.875,,1.3906686305999756,28.186996459960934,21.9375,,45.28474426269531,38.63800811767578,7.858863830566406,34.296890258789055,21.592321395874023,29.625,7.110800266265869,7.996193885803223,19.0161247253418,18.46875,,,46.75549697875977,,3.4419777393341064,24.2402458190918
2001-01-26,32.637134552001946,9.259967803955078,,19.125,,1.3941867351531982,28.68095970153809,21.375,,47.352317810058594,37.81766128540039,7.803800106048584,33.90891265869141,21.01460266113281,29.75,6.843266010284424,7.7501564025878915,18.851917266845703,18.6875,,,45.25587844848633,,3.4284789562225337,24.280309677124023
